id,theme,character,scene,prop,src,prompt_en,prompt_zh,desc_kid
sci_alien_moonbase_jetpack,scifi,alien,moonbase,jetpack,./assets/images/sci_alien_moonbase_jetpack.webp,"a small green friendly alien at a moon base with the Earth in the sky, wearing a small flame-trailing jetpack, sci-fi theme, vibrant 2D vector art style, flat colors, suitable for children's illustration, clean background, cute and engaging, high resolution --ar 4:3",請畫一張科幻風格的圖：綠綠的外星人小朋友在月球基地，遠遠看著地球，背著一個會噴火的小噴射背包。以鮮豔的2D向量插畫呈現，色塊扁平、背景乾淨，適合小朋友觀看的童趣風格。,📸 綠綠的外星人小朋友在月球基地，遠遠看著地球，背著一個會噴火的小噴射背包！這是一張科幻世界的快樂畫面～
sci_alien_lab_glasses,scifi,alien,lab,glasses,./assets/images/sci_alien_lab_glasses.webp,"a small green friendly alien inside a bright scientific laboratory, wearing high-tech glowing glasses, sci-fi theme, vibrant 2D vector art style, flat colors, suitable for children's illustration, clean background, cute and engaging, high resolution --ar 4:3",請畫一張科幻風格的圖：綠綠的外星人小朋友在明亮的科學實驗室裡，戴著一副會發光的高科技眼鏡。以鮮豔的2D向量插畫呈現，色塊扁平、背景乾淨，適合小朋友觀看的童趣風格。,📸 綠綠的外星人小朋友在明亮的科學實驗室裡，戴著一副會發光的高科技眼鏡！這是一張科幻世界的快樂畫面～
sci_alien_lab_laser,scifi,alien,lab,laser,./assets/images/sci_alien_lab_laser.webp,"a small green friendly alien inside a bright scientific laboratory, holding a glowing laser sword, sci-fi theme, vibrant 2D vector art style, flat colors, suitable for children's illustration, clean background, cute and engaging, high resolution --ar 4:3",請畫一張科幻風格的圖：綠綠的外星人小朋友在明亮的科學實驗室裡，手裡握著一把發光的雷射劍。以鮮豔的2D向量插畫呈現，色塊扁平、背景乾淨，適合小朋友觀看的童趣風格。,📸 綠綠的外星人小朋友在明亮的科學實驗室裡，手裡握著一把發光的雷射劍！這是一張科幻世界的快樂畫面～
sci_alien_lab_holopad,scifi,alien,lab,holopad,./assets/images/sci_alien_lab_holopad.webp,"a small green friendly alien inside a bright scientific laboratory, looking at a floating holographic tablet, sci-fi theme, vibrant 2D vector art style, flat colors, suitable for children's illustration, clean background, cute and engaging, high resolution --ar 4:3",請畫一張科幻風格的圖：綠綠的外星人小朋友在明亮的科學實驗室裡，看著浮在空中的全息平板。以鮮豔的2D向量插畫呈現，色塊扁平、背景乾淨，適合小朋友觀看的童趣風格。,📸 綠綠的外星人小朋友在明亮的科學實驗室裡，看著浮在空中的全息平板！這是一張科幻世界的快樂畫面～
sci_alien_lab_jetpack,scifi,alien,lab,jetpack,./assets/images/sci_alien_lab_jetpack.webp,"a small green friendly alien inside a bright scientific laboratory, wearing a small flame-trailing jetpack, sci-fi theme, vibrant 2D vector art style, flat colors, suitable for children's illustration, clean background, cute and engaging, high resolution --ar 4:3",請畫一張科幻風格的圖：綠綠的外星人小朋友在明亮的科學實驗室裡，背著一個會噴火的小噴射背包。以鮮豔的2D向量插畫呈現，色塊扁平、背景乾淨，適合小朋友觀看的童趣風格。,📸 綠綠的外星人小朋友在明亮的科學實驗室裡，背著一個會噴火的小噴射背包！這是一張科幻世界的快樂畫面～
sci_scientist_spaceship_glasses,scifi,scientist,spaceship,glasses,./assets/images/sci_scientist_spaceship_glasses.webp,"a clever young scientist with glasses inside a futuristic spaceship control room, wearing high-tech glowing glasses, sci-fi theme, vibrant 2D vector art style, flat colors, suitable for children's illustration, clean background, cute and engaging, high resolution --ar 4:3",請畫一張科幻風格的圖：戴眼鏡的小科學家在未來太空船的控制室裡，戴著一副會發光的高科技眼鏡。以鮮豔的2D向量插畫呈現，色塊扁平、背景乾淨，適合小朋友觀看的童趣風格。,📸 戴眼鏡的小科學家在未來太空船的控制室裡，戴著一副會發光的高科技眼鏡！這是一張科幻世界的快樂畫面～
sci_scientist_spaceship_laser,scifi,scientist,spaceship,laser,./assets/images/sci_scientist_spaceship_laser.webp,"a clever young scientist with glasses inside a futuristic spaceship control room, holding a glowing laser sword, sci-fi theme, vibrant 2D vector art style, flat colors, suitable for children's illustration, clean background, cute and engaging, high resolution --ar 4:3",請畫一張科幻風格的圖：戴眼鏡的小科學家在未來太空船的控制室裡，手裡握著一把發光的雷射劍。以鮮豔的2D向量插畫呈現，色塊扁平、背景乾淨，適合小朋友觀看的童趣風格。,📸 戴眼鏡的小科學家在未來太空船的控制室裡，手裡握著一把發光的雷射劍！這是一張科幻世界的快樂畫面～
sci_scientist_spaceship_holopad,scifi,scientist,spaceship,holopad,./assets/images/sci_scientist_spaceship_holopad.webp,"a clever young scientist with glasses inside a futuristic spaceship control room, looking at a floating holographic tablet, sci-fi theme, vibrant 2D vector art style, flat colors, suitable for children's illustration, clean background, cute and engaging, high resolution --ar 4:3",請畫一張科幻風格的圖：戴眼鏡的小科學家在未來太空船的控制室裡，看著浮在空中的全息平板。以鮮豔的2D向量插畫呈現，色塊扁平、背景乾淨，適合小朋友觀看的童趣風格。,📸 戴眼鏡的小科學家在未來太空船的控制室裡，看著浮在空中的全息平板！這是一張科幻世界的快樂畫面～
sci_scientist_spaceship_jetpack,scifi,scientist,spaceship,jetpack,./assets/images/sci_scientist_spaceship_jetpack.webp,"a clever young scientist with glasses inside a futuristic spaceship control room, wearing a small flame-trailing jetpack, sci-fi theme, vibrant 2D vector art style, flat colors, suitable for children's illustration, clean background, cute and engaging, high resolution --ar 4:3",請畫一張科幻風格的圖：戴眼鏡的小科學家在未來太空船的控制室裡，背著一個會噴火的小噴射背包。以鮮豔的2D向量插畫呈現，色塊扁平、背景乾淨，適合小朋友觀看的童趣風格。,📸 戴眼鏡的小科學家在未來太空船的控制室裡，背著一個會噴火的小噴射背包！這是一張科幻世界的快樂畫面～
sci_scientist_cybercity_glasses,scifi,scientist,cybercity,glasses,./assets/images/sci_scientist_cybercity_glasses.webp,"a clever young scientist with glasses on a neon cyberpunk city street, wearing high-tech glowing glasses, sci-fi theme, vibrant 2D vector art style, flat colors, suitable for children's illustration, clean background, cute and engaging, high resolution --ar 4:3",請畫一張科幻風格的圖：戴眼鏡的小科學家在霓虹閃爍的賽博城市街道上，戴著一副會發光的高科技眼鏡。以鮮豔的2D向量插畫呈現，色塊扁平、背景乾淨，適合小朋友觀看的童趣風格。,📸 戴眼鏡的小科學家在霓虹閃爍的賽博城市街道上，戴著一副會發光的高科技眼鏡！這是一張科幻世界的快樂畫面～
sci_scientist_cybercity_laser,scifi,scientist,cybercity,laser,./assets/images/sci_scientist_cybercity_laser.webp,"a clever young scientist with glasses on a neon cyberpunk city street, holding a glowing laser sword, sci-fi theme, vibrant 2D vector art style, flat colors, suitable for children's illustration, clean background, cute and engaging, high resolution --ar 4:3",請畫一張科幻風格的圖：戴眼鏡的小科學家在霓虹閃爍的賽博城市街道上，手裡握著一把發光的雷射劍。以鮮豔的2D向量插畫呈現，色塊扁平、背景乾淨，適合小朋友觀看的童趣風格。,📸 戴眼鏡的小科學家在霓虹閃爍的賽博城市街道上，手裡握著一把發光的雷射劍！這是一張科幻世界的快樂畫面～
sci_scientist_cybercity_holopad,scifi,scientist,cybercity,holopad,./assets/images/sci_scientist_cybercity_holopad.webp,"a clever young scientist with glasses on a neon cyberpunk city street, looking at a floating holographic tablet, sci-fi theme, vibrant 2D vector art style, flat colors, suitable for children's illustration, clean background, cute and engaging, high resolution --ar 4:3",請畫一張科幻風格的圖：戴眼鏡的小科學家在霓虹閃爍的賽博城市街道上，看著浮在空中的全息平板。以鮮豔的2D向量插畫呈現，色塊扁平、背景乾淨，適合小朋友觀看的童趣風格。,📸 戴眼鏡的小科學家在霓虹閃爍的賽博城市街道上，看著浮在空中的全息平板！這是一張科幻世界的快樂畫面～
sci_scientist_cybercity_jetpack,scifi,scientist,cybercity,jetpack,./assets/images/sci_scientist_cybercity_jetpack.webp,"a clever young scientist with glasses on a neon cyberpunk city street, wearing a small flame-trailing jetpack, sci-fi theme, vibrant 2D vector art style, flat colors, suitable for children's illustration, clean background, cute and engaging, high resolution --ar 4:3",請畫一張科幻風格的圖：戴眼鏡的小科學家在霓虹閃爍的賽博城市街道上，背著一個會噴火的小噴射背包。以鮮豔的2D向量插畫呈現，色塊扁平、背景乾淨，適合小朋友觀看的童趣風格。,📸 戴眼鏡的小科學家在霓虹閃爍的賽博城市街道上，背著一個會噴火的小噴射背包！這是一張科幻世界的快樂畫面～
sci_scientist_moonbase_glasses,scifi,scientist,moonbase,glasses,./assets/images/sci_scientist_moonbase_glasses.webp,"a clever young scientist with glasses at a moon base with the Earth in the sky, wearing high-tech glowing glasses, sci-fi theme, vibrant 2D vector art style, flat colors, suitable for children's illustration, clean background, cute and engaging, high resolution --ar 4:3",請畫一張科幻風格的圖：戴眼鏡的小科學家在月球基地，遠遠看著地球，戴著一副會發光的高科技眼鏡。以鮮豔的2D向量插畫呈現，色塊扁平、背景乾淨，適合小朋友觀看的童趣風格。,📸 戴眼鏡的小科學家在月球基地，遠遠看著地球，戴著一副會發光的高科技眼鏡！這是一張科幻世界的快樂畫面～
sci_scientist_moonbase_laser,scifi,scientist,moonbase,laser,./assets/images/sci_scientist_moonbase_laser.webp,"a clever young scientist with glasses at a moon base with the Earth in the sky, holding a glowing laser sword, sci-fi theme, vibrant 2D vector art style, flat colors, suitable for children's illustration, clean background, cute and engaging, high resolution --ar 4:3",請畫一張科幻風格的圖：戴眼鏡的小科學家在月球基地，遠遠看著地球，手裡握著一把發光的雷射劍。以鮮豔的2D向量插畫呈現，色塊扁平、背景乾淨，適合小朋友觀看的童趣風格。,📸 戴眼鏡的小科學家在月球基地，遠遠看著地球，手裡握著一把發光的雷射劍！這是一張科幻世界的快樂畫面～
sci_scientist_moonbase_holopad,scifi,scientist,moonbase,holopad,./assets/images/sci_scientist_moonbase_holopad.webp,"a clever young scientist with glasses at a moon base with the Earth in the sky, looking at a floating holographic tablet, sci-fi theme, vibrant 2D vector art style, flat colors, suitable for children's illustration, clean background, cute and engaging, high resolution --ar 4:3",請畫一張科幻風格的圖：戴眼鏡的小科學家在月球基地，遠遠看著地球，看著浮在空中的全息平板。以鮮豔的2D向量插畫呈現，色塊扁平、背景乾淨，適合小朋友觀看的童趣風格。,📸 戴眼鏡的小科學家在月球基地，遠遠看著地球，看著浮在空中的全息平板！這是一張科幻世界的快樂畫面～
